date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:16	142267/142267	---M-Z	200	added ('OK')	image/svg+xml	etag:%2222bbb-6213904c-d9815b398bfd7b86;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-regular-400.svg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-regular-400.svg	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:16	180720/180720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222c1f0-6213904c-53b44e5f3ba02c72;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.eot	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:16	180720/180720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222c1f0-6213904c-53b44e5f3ba02c72;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.eot?	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900d41d.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:17	67400/67400	---M--	200	added ('OK')	font/woff2	etag:%2210748-6213904c-92d5a78789f29469;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.woff2	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.woff2	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:17	86876/86876	---M--	200	added ('OK')	application/font-woff	etag:%221535c-6213904c-bc30fb8b0c34f16f;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.woff	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.woff	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:17	180500/180500	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c114-6213904c-4f1fa07666d874f8;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.ttf	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.ttf	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:17	680510/680510	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a623e-6213904c-a4fcf343e21ec932;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.svg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fa-solid-900.svg	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:18	19954/19954	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224df2-6213904c-8f32f74813c38b9b;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.eot	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:18	19954/19954	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224df2-6213904c-8f32f74813c38b9b;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.eot?	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticond41d.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:18	13132/13132	---M--	200	added ('OK')	application/font-woff	etag:%22334c-6213904c-6c5a14d8d733f968;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.woff	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.woff	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:18	19776/19776	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%224d40-6213904c-85e0a1fba20d4d6f;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.ttf	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.ttf	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:19	146772/146772	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223d54-6213904c-e0a41f68de827ccc;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.svg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/Flaticon.svg	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:19	108487/108487	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:23%20GMT	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.eot?v=4.6.3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont5b62.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:20	108487/108487	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:23%20GMT	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfontd41d.eot	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:20	71896/71896	---M--	200	added ('OK')	font/woff2	etag:%22118d8-6213904c-721bfcb65116ff25;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont5b62.woff2	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:20	90412/90412	---M--	200	added ('OK')	application/font-woff	etag:%221612c-6213904c-8cb0ba0a5e2dd26a;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.woff?v=4.6.3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont5b62.woff	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:21	152796/152796	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22254dc-6213904c-b70c81db629739a;gz%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont5b62.ttf	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:21	108487/108487	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:25%20GMT	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont.svg?v=4.6.3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/fonts/fontawesome-webfont5b62.svg	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/css/webfonts.css?ver=6.7.2)
19:46:22	1188/1188	---M--	200	added ('OK')	image/png	etag:%224a4-6213904d-98608f450233e925;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/hdr-shp.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/hdr-shp.png	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/style.css?ver=6.7.2)
19:46:22	2566/2566	---M--	200	added ('OK')	image/png	etag:%22a06-64d75f38-2ab2633b33a70c82;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/prayer-head-shp.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/prayer-head-shp.png	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/style.css?ver=6.7.2)
19:46:22	1588/1588	---M--	200	added ('OK')	image/png	etag:%22634-6213904d-981ee0d646f5ea87;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/pilr-shp.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/pilr-shp.png	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/style.css?ver=6.7.2)
19:46:23	3524248/3524248	---M--	200	added ('OK')	image/jpeg	etag:%2235c698-6213904d-6198dbbd78bf5229;;;%22	https://naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/pattern.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/taqwa/assets/images/pattern.jpg	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/style.css?ver=6.7.2)
19:46:24	108462/108462	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:27%20GMT	https://naudummy.com/muezzin/wp-content/themes/images/tq-pattern.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/themes/images/tq-pattern.8e.delayed	(from https://naudummy.com/muezzin/wp-content/themes/taqwa/style.css?ver=6.7.2)
19:46:24	98056/98056	---M--	200	added ('OK')	font/woff2	etag:%2217f08-67c254e1-bca478f8663d9016;;;%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.35.0	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff2	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
19:46:24	221440/221440	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2236100-67c254e1-211e7cba0dac9091;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.35.0	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.eot	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
19:46:25	120532/120532	---M--	200	added ('OK')	application/font-woff	etag:%221d6d4-67c254e1-2e4ae4aeaf7b70bd;;;%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.35.0	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
19:46:25	221280/221280	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2236060-67c254e1-65162d66e8f39724;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.35.0	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.ttf	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
19:46:25	334890/334890	---M-Z	200	added ('OK')	image/svg+xml	etag:%2251c2a-67c254e1-7aea4bd2c735cbeb;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.35.0	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.svg	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.35.0)
19:46:25	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-67c254e1-18e06e9544ea1468;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:26	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-67c254e1-18e06e9544ea1468;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:26	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-67c254e1-ec2de2e84d73e6ee;;;%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:26	97804/97804	---M--	200	added ('OK')	application/font-woff	etag:%2217e0c-67c254e1-9e74c4a1d697a3f5;;;%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:26	151368/151368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2224f48-67c254e1-c15eb54ad2b955d7;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:27	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6ea7-67c254e1-68b0575f5eb096e6;gz%22	https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://naudummy.com/muezzin/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
19:46:27	108427/108427	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:31%20GMT	https://naudummy.com/muezzin/POST	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/POST	(from https://naudummy.com/muezzin/wp-content/plugins/charitable/assets/js/charitable-session.min.js?ver=1.8.4.8)
19:46:28	108430/108430	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:32%20GMT	https://naudummy.com/muezzin/el.href	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/el.href	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:29	108432/108432	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:33%20GMT	https://naudummy.com/muezzin/last.href	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/last.href	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:30	108453/108453	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:34%20GMT	https://naudummy.com/muezzin/href,%20window.location.origin	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/href,%20window.location.origin	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:31	108437/108437	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:34%20GMT	https://naudummy.com/muezzin/search-mag.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/search-mag.png	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:31	108441/108441	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:35%20GMT	https://naudummy.com/muezzin/search-loading.gif	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/search-loading.gif	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:32	108452/108452	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:35%20GMT	https://naudummy.com/muezzin/url,%20window.location.origin	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/url,%20window.location.origin	(from https://naudummy.com/muezzin/wp-content/plugins/events-manager/includes/js/events-manager.js?ver=6.6.4.4)
19:46:33	3942/3942	---M-Z	200	added ('OK')	text/css	etag:%22f66-67c4b1ab-102264a8fd871087;gz%22	https://naudummy.com/muezzin/wp-content/uploads/elementor/css/post-2693.css?ver=1740943787	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/elementor/css/post-2693d724.css	(from https://naudummy.com/muezzin/islamic/)
19:46:33	103783/103783	---MCZ	200	added ('OK')	application/json	etag:%22780-1745592397;gz%22	https://naudummy.com/muezzin/wp-json/wp/v2/pages/2693	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-json/wp/v2/pages/2693.json	(from https://naudummy.com/muezzin/islamic/)
19:46:34	4748/4748	---M-Z	200	added ('OK')	application/json	etag:%22781-1745592398;gz%22	https://naudummy.com/muezzin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnaudummy.com%2Fmuezzin%2Fislamic%2F	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-json/oembed/1.0/embede1d8.json	(from https://naudummy.com/muezzin/islamic/)
19:46:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2025%20Apr%202025%2014:46:38%20GMT	https://naudummy.com/muezzin/?p=2693	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/index091e.html	(from https://naudummy.com/muezzin/islamic/)
19:46:34	5008/5008	---M-Z	200	added ('OK')	text/xml	etag:%22782-1745592398;gz%22	https://naudummy.com/muezzin/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnaudummy.com%2Fmuezzin%2Fislamic%2F&format=xml	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-json/oembed/1.0/embedca93	(from https://naudummy.com/muezzin/islamic/)
19:46:35	70145/70145	---M--	200	added ('OK')	image/png	etag:%2211201-65cf1e2a-7a7fead03f965c1b;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/11/tq-pattern2.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/11/tq-pattern2.png	(from https://naudummy.com/muezzin/islamic/)
19:46:35	307118/307118	---M--	200	added ('OK')	image/jpeg	etag:%224afae-65cf1e5e-c90d107f8c823c82;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/11/tq-feat-img2-2.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/11/tq-feat-img2-2.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:36	316142/316142	---M--	200	added ('OK')	image/jpeg	etag:%224d2ee-65cf1e40-779cd650242d53cc;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/11/tq-feat-img2-1.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/11/tq-feat-img2-1.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:36	57242/57242	---M--	200	added ('OK')	image/jpeg	etag:%22df9a-65cf203b-cacafa7494052792;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/12/course-1.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/12/course-1.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:37	3906173/3906173	---M--	200	added ('OK')	audio/mpeg	etag:%223b9a7d-621395d7-8b55e86227e0ad57;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2021/02/surah-fateh-1.mp3	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2021/02/surah-fateh-1.mp3	(from https://naudummy.com/muezzin/islamic/)
19:46:37	71943/71943	---M--	200	added ('OK')	image/jpeg	etag:%2211907-65cf205b-4d87cfbeae03a8c0;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/12/course-2.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/12/course-2.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:37	112505/112505	---M--	200	added ('OK')	image/jpeg	etag:%221b779-65cf209d-c1f53aadd035d7b5;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/12/course-4.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/12/course-4.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:37	78095/78095	---M--	200	added ('OK')	image/jpeg	etag:%221310f-65cf1fff-68f71e607126d2aa;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2020/01/blog-3.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2020/01/blog-3.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:37	74090/74090	---M--	200	added ('OK')	image/jpeg	etag:%221216a-65cf1fbd-a90b84cf1ab2e677;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2020/01/blog-2.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2020/01/blog-2.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:38	68450/68450	---M--	200	added ('OK')	image/jpeg	etag:%2210b62-65cf20d7-575bccfa14a27328;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/12/tq-about-img2.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/12/tq-about-img2.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:38	108436/108436	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:42%20GMT	https://naudummy.com/muezzin/islamic/Array	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/islamic/Array	(from https://naudummy.com/muezzin/islamic/)
19:46:39	101601/101601	---M--	200	added ('OK')	image/png	etag:%2218ce1-65cf1e7a-e62b99652ea28a16;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/11/tq-upcoming-img.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/11/tq-upcoming-img.png	(from https://naudummy.com/muezzin/islamic/)
19:46:39	536742/536742	---M--	200	added ('OK')	image/png	etag:%22830a6-64e094a0-243c23183ae5f7fb;;;%22	https://naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-pattern3.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-pattern3.png	(from https://naudummy.com/muezzin/islamic/)
19:46:39	469244/469244	---M--	200	added ('OK')	image/jpeg	etag:%22728fc-64e0aa2e-b540b26d74878aa5;;;%22	https://naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-bg5.jpg	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-bg5.jpg	(from https://naudummy.com/muezzin/islamic/)
19:46:39	108445/108445	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2014:46:43%20GMT	https://naudummy.com/muezzin/islamic/Download%20PDF	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/islamic/Download%20PDF	(from https://naudummy.com/muezzin/islamic/)
19:46:40	162691/162691	---M--	200	added ('OK')	image/png	etag:%2227b83-65cf20f5-696e8e53fec5d57f;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2023/12/tq-service-img2.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2023/12/tq-service-img2.png	(from https://naudummy.com/muezzin/islamic/)
19:46:40	94475/94475	---M--	200	added ('OK')	image/png	etag:%221710b-64e0d5f4-1bbfe7aebc536bf6;;;%22	https://naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-pattern4.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/plugins/ingeniofy-plus/assets/images/tq-pattern4.png	(from https://naudummy.com/muezzin/islamic/)
19:46:40	17156/17156	---M--	200	added ('OK')	image/png	etag:%224304-65cf1e98-5e83c1fdbf20a834;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2018/12/tq-team-img1.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2018/12/tq-team-img1.png	(from https://naudummy.com/muezzin/islamic/)
19:46:41	134545/134545	---MCZ	200	added ('OK')	text/html	etag:%22761-1745502506;gz%22	https://naudummy.com/muezzin/services/quran-studies/	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/services/quran-studies/index.html	(from https://naudummy.com/muezzin/islamic/)
19:46:41	21120/21120	---M--	200	added ('OK')	image/png	etag:%225280-65cf2106-96c99fd222ee492c;;;%22	https://naudummy.com/muezzin/wp-content/uploads/2018/12/tq-team-img2.png	C:/xampp/htdocs/Islamic%20website%202/naudummy.com/muezzin/wp-content/uploads/2018/12/tq-team-img2.png	(from https://naudummy.com/muezzin/islamic/)
